#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   2006.70    0.067525    0.000069    0.253574    0.000055 -32.8378864   0.0000150   -0.000048    0.000128    0.000035    0.000140
   2006.75    0.033049    0.000068    0.253032    0.000056 -32.8551956   0.0000131   -0.000001    0.000085    0.000015    0.000088
   2006.80    0.004859    0.000066    0.262146    0.000055 -32.8792783   0.0000100    0.000017    0.000071    0.000047    0.000073
   2006.85   -0.008577    0.000067    0.279383    0.000054 -32.9017108   0.0000110    0.000083    0.000080    0.000094    0.000085
   2006.90   -0.031157    0.000067    0.297548    0.000056 -32.9212844   0.0000120    0.000182    0.000074   -0.000056    0.000074
   2006.95   -0.046601    0.000068    0.323013    0.000057 -32.9418917   0.0000111    0.000164    0.000073    0.000092    0.000075
   2007.00   -0.052185    0.000070    0.346717    0.000057 -32.9607224   0.0000117    0.000155    0.000085   -0.000144    0.000090
   2007.05   -0.057288    0.000068    0.377352    0.000055 -32.9809423   0.0000190    0.000221    0.000063   -0.000186    0.000063
   2007.10   -0.042413    0.000068    0.409689    0.000055 -33.0072805   0.0000222    0.000205    0.000154   -0.000190    0.000182
   2007.15   -0.020637    0.000070    0.438119    0.000055 -33.0270965   0.0000150    0.000299    0.000058   -0.000214    0.000061
   2007.20   -0.003342    0.000068    0.461605    0.000053 -33.0448316   0.0000190    0.000224    0.000065   -0.000163    0.000071
   2007.25    0.025605    0.000065    0.480583    0.000054 -33.0669440   0.0000170    0.000270    0.000061   -0.000282    0.000068
   2007.30    0.059772    0.000065    0.490793    0.000053 -33.0939983   0.0000170    0.000169    0.000062   -0.000255    0.000069
   2007.35    0.094674    0.000063    0.486620    0.000051 -33.1166026   0.0000180    0.000231    0.000066   -0.000361    0.000072
   2007.40    0.135178    0.000066    0.469461    0.000055 -33.1390801   0.0000180    0.000118    0.000065   -0.000297    0.000072
   2007.45    0.175246    0.000066    0.441011    0.000054 -33.1512458   0.0000160    0.000064    0.000066   -0.000330    0.000071
   2007.50    0.209270    0.000066    0.408177    0.000053 -33.1590512   0.0000150    0.000048    0.000061   -0.000442    0.000083
   2007.55    0.227542    0.000066    0.363982    0.000054 -33.1626705   0.0000270    0.000016    0.000229   -0.000406    0.000223
   2007.60    0.221869    0.000066    0.316579    0.000054 -33.1629616   0.0000199   -0.000040    0.000095   -0.000365    0.000107
   2007.65    0.204014    0.000067    0.273227    0.000053 -33.1635825   0.0000180   -0.000130    0.000064   -0.000308    0.000067
   2007.70    0.177918    0.000066    0.237512    0.000053 -33.1711580   0.0000160   -0.000105    0.000066   -0.000165    0.000074
   2007.75    0.131339    0.000064    0.205806    0.000053 -33.1862279   0.0000200   -0.000111    0.000080   -0.000159    0.000084
   2007.80    0.077433    0.000065    0.190963    0.000053 -33.2025319   0.0000171   -0.000129    0.000053   -0.000085    0.000059
   2007.85    0.031320    0.000063    0.192479    0.000051 -33.2180804   0.0000312   -0.000087    0.000216   -0.000069    0.000225
   2007.90   -0.017954    0.000065    0.204749    0.000053 -33.2382570   0.0000216    0.000095    0.000095    0.000070    0.000098
   2007.95   -0.052388    0.000067    0.228734    0.000055 -33.2576202   0.0000113   -0.000057    0.000072    0.000020    0.000076
   2008.00   -0.080037    0.000066    0.257822    0.000053 -33.2722675   0.0000140   -0.000067    0.000078    0.000151    0.000082
   2008.05   -0.112459    0.000065    0.297361    0.000052 -33.2890004   0.0000140    0.000067    0.000077    0.000065    0.000080
   2008.10   -0.122135    0.000066    0.344745    0.000053 -33.3080846   0.0000179    0.000146    0.000085    0.000028    0.000091
   2008.15   -0.125961    0.000065    0.392562    0.000051 -33.3268526   0.0000170    0.000239    0.000065    0.000005    0.000070
   2008.20   -0.103879    0.000062    0.443738    0.000050 -33.3425495   0.0000270    0.000265    0.000074   -0.000003    0.000080
   2008.25   -0.062682    0.000061    0.490795    0.000049 -33.3630467   0.0000168    0.000263    0.000062   -0.000017    0.000067
   2008.30   -0.015752    0.000062    0.521058    0.000049 -33.3825840   0.0000215    0.000308    0.000066   -0.000128    0.000072
   2008.35    0.038294    0.000061    0.540259    0.000050 -33.4038677   0.0000303    0.000353    0.000061   -0.000089    0.000066
   2008.40    0.099371    0.000063    0.541766    0.000052 -33.4241447   0.0000220    0.000201    0.000117   -0.000149    0.000117
   2008.45    0.160838    0.000064    0.526025    0.000051 -33.4355179   0.0000401    0.000234    0.000062   -0.000157    0.000069
   2008.50    0.213121    0.000063    0.496586    0.000052 -33.4446096   0.0000186    0.000247    0.000078   -0.000377    0.000083
   2008.55    0.257737    0.000063    0.453779    0.000052 -33.4499681   0.0000192    0.000161    0.000092   -0.000380    0.000095
   2008.60    0.289107    0.000063    0.398381    0.000050 -33.4554234   0.0000150   -0.000008    0.000067   -0.000290    0.000070
   2008.65    0.297823    0.000063    0.341242    0.000050 -33.4615247   0.0000113    0.000124    0.000056   -0.000286    0.000060
   2008.70    0.294246    0.000061    0.278489    0.000050 -33.4728583   0.0000201    0.000096    0.000071   -0.000332    0.000074
   2008.75    0.263837    0.000062    0.220882    0.000049 -33.4904498   0.0000190   -0.000024    0.000070   -0.000340    0.000077
   2008.80    0.218559    0.000062    0.174952    0.000049 -33.5091566   0.0000240   -0.000120    0.000068   -0.000309    0.000074
   2008.85    0.164956    0.000063    0.144749    0.000051 -33.5311458   0.0000377   -0.000153    0.000214   -0.000264    0.000237
   2008.90    0.106771    0.000063    0.135778    0.000051 -33.5536998   0.0000240   -0.000198    0.000115   -0.000103    0.000117
   2008.95    0.048402    0.000064    0.134674    0.000051 -33.5772791   0.0000180   -0.000209    0.000053   -0.000177    0.000053
   2009.00   -0.012703    0.000063    0.145816    0.000051 -33.5937530   0.0000380   -0.000288    0.000223   -0.000130    0.000286
   2009.05   -0.075008    0.000060    0.174897    0.000049 -33.6097137   0.0000204   -0.000198    0.000041    0.000001    0.000039
   2009.10   -0.112409    0.000062    0.223248    0.000048 -33.6219679   0.0000438   -0.000160    0.000178   -0.000026    0.000232
   2009.15   -0.133745    0.000059    0.282902    0.000048 -33.6353047   0.0000280   -0.000091    0.000063    0.000162    0.000069
   2009.20   -0.130194    0.000059    0.347249    0.000047 -33.6542106   0.0000278   -0.000101    0.000066    0.000108    0.000074
   2009.25   -0.116209    0.000060    0.407142    0.000047 -33.6760360   0.0000190   -0.000015    0.000067    0.000168    0.000072
   2009.30   -0.084627    0.000059    0.459760    0.000048 -33.6988251   0.0000240    0.000058    0.000069    0.000122    0.000079
   2009.35   -0.043233    0.000060    0.500503    0.000049 -33.7226138   0.0000360    0.000095    0.000069    0.000179    0.000078
   2009.40    0.013826    0.000059    0.529021    0.000048 -33.7418647   0.0000263    0.000173    0.000065    0.000003    0.000073
   2009.45    0.076601    0.000059    0.541054    0.000048 -33.7578988   0.0000475    0.000146    0.000067   -0.000010    0.000074
   2009.50    0.133977    0.000060    0.533085    0.000049 -33.7653692   0.0000270    0.000147    0.000072   -0.000051    0.000083
   2009.55    0.191706    0.000060    0.515757    0.000048 -33.7665468   0.0000310    0.000229    0.000076   -0.000084    0.000083
   2009.60    0.235266    0.000059    0.477319    0.000048 -33.7702049   0.0000247    0.000257    0.000063   -0.000036    0.000072
   2009.65    0.264092    0.000059    0.434197    0.000048 -33.7762978   0.0000265    0.000274    0.000096   -0.000154    0.000090
   2009.70    0.273682    0.000060    0.383439    0.000048 -33.7870145   0.0000301    0.000196    0.000080   -0.000202    0.000090
   2009.75    0.266873    0.000060    0.331042    0.000048 -33.8009987   0.0000240    0.000221    0.000071   -0.000140    0.000082
   2009.80    0.251034    0.000060    0.285042    0.000048 -33.8181798   0.0000279    0.000132    0.000092   -0.000243    0.000092
   2009.85    0.228705    0.000061    0.243521    0.000050 -33.8357921   0.0000244    0.000089    0.000086   -0.000203    0.000097
   2009.90    0.184660    0.000061    0.213653    0.000049 -33.8517230   0.0000269   -0.000139    0.000090   -0.000396    0.000092
   2009.95    0.137054    0.000059    0.196639    0.000049 -33.8690148   0.0000210    0.000098    0.000066   -0.000196    0.000075
   2010.00    0.099911    0.000063    0.192675    0.000050 -33.8865032   0.0000410    0.000050    0.000072   -0.000135    0.000084
   2010.05    0.045951    0.000070    0.195858    0.000053 -33.9000299   0.0000263   -0.000013    0.000058   -0.000259    0.000070
   2010.10   -0.001030    0.000068    0.212710    0.000052 -33.9179160   0.0000388   -0.000161    0.000216   -0.000085    0.000296
   2010.15   -0.030100    0.000068    0.245328    0.000052 -33.9404869   0.0000268   -0.000116    0.000104   -0.000120    0.000128
   2010.20   -0.049716    0.000068    0.281612    0.000050 -33.9634764   0.0000196   -0.000067    0.000076   -0.000109    0.000098
   2010.25   -0.062024    0.000068    0.321060    0.000051 -33.9832620   0.0000308   -0.000259    0.000072   -0.000086    0.000089
   2010.30   -0.070254    0.000067    0.364494    0.000051 -34.0079749   0.0000220   -0.000191    0.000069   -0.000015    0.000085
   2010.35   -0.061779    0.000067    0.406051    0.000051 -34.0287866   0.0000217   -0.000129    0.000090   -0.000021    0.000114
   2010.40   -0.032890    0.000067    0.442210    0.000051 -34.0472011   0.0000234   -0.000236    0.000069   -0.000012    0.000085
   2010.45    0.006210    0.000067    0.471310    0.000052 -34.0583087   0.0000952   -0.000041    0.000069    0.000049    0.000083
   2010.50    0.064442    0.000067    0.483427    0.000052 -34.0573006   0.0000280   -0.000038    0.000130    0.000013    0.000166
   2010.55    0.113161    0.000068    0.479448    0.000051 -34.0525982   0.0000238   -0.000116    0.000081    0.000079    0.000102
   2010.60    0.153668    0.000067    0.459384    0.000052 -34.0486241   0.0000090    0.000079    0.000082    0.000114    0.000097
   2010.65    0.197295    0.000067    0.433801    0.000051 -34.0499292   0.0000170    0.000130    0.000074    0.000001    0.000090
   2010.70    0.223005    0.000069    0.401971    0.000050 -34.0547789   0.0000290    0.000145    0.000082    0.000072    0.000102
   2010.75    0.235099    0.000068    0.364436    0.000051 -34.0618891   0.0000176    0.000312    0.000077    0.000025    0.000094
   2010.80    0.232042    0.000067    0.325213    0.000051 -34.0799037   0.0000406    0.000133    0.000196   -0.000039    0.000245
   2010.85    0.217900    0.000069    0.286151    0.000051 -34.0984759   0.0000294    0.000318    0.000144   -0.000009    0.000147
   2010.90    0.200773    0.000068    0.249068    0.000053 -34.1159038   0.0000457    0.000264    0.000074   -0.000236    0.000089
   2010.95    0.174038    0.000068    0.223949    0.000053 -34.1297341   0.0000437    0.000301    0.000065   -0.000173    0.000082
   2011.00    0.131874    0.000071    0.204040    0.000053 -34.1391459   0.0000230    0.000177    0.000076   -0.000270    0.000092
   2011.05    0.077056    0.000072    0.194892    0.000054 -34.1486588   0.0000260    0.000223    0.000074   -0.000293    0.000090
   2011.10    0.037976    0.000073    0.204608    0.000055 -34.1599539   0.0000220    0.000124    0.000115   -0.000288    0.000144
   2011.15    0.010445    0.000073    0.223534    0.000053 -34.1743981   0.0000245    0.000011    0.000122   -0.000335    0.000151
   2011.20   -0.014847    0.000075    0.249756    0.000054 -34.1921844   0.0000270   -0.000059    0.000278   -0.000361    0.000290
   2011.25   -0.035648    0.000071    0.280464    0.000053 -34.2127407   0.0000170   -0.000030    0.000068   -0.000311    0.000085
   2011.30   -0.045399    0.000073    0.317938    0.000055 -34.2335079   0.0000290   -0.000195    0.000085   -0.000248    0.000101
   2011.35   -0.040432    0.000073    0.358555    0.000053 -34.2531809   0.0000160   -0.000297    0.000068   -0.000141    0.000079
   2011.40   -0.022025    0.000071    0.394907    0.000055 -34.2735115   0.0000355   -0.000201    0.000210   -0.000132    0.000306
   2011.45    0.011716    0.000072    0.421460    0.000055 -34.2875080   0.0000230   -0.000298    0.000140   -0.000114    0.000196
   2011.50    0.046348    0.000073    0.436618    0.000055 -34.2919139   0.0000223   -0.000139    0.000070    0.000008    0.000084
   2011.55    0.082670    0.000073    0.448059    0.000056 -34.2916574   0.0000365   -0.000147    0.000080    0.000081    0.000101
   2011.60    0.120699    0.000074    0.442093    0.000056 -34.2929435   0.0000220   -0.000181    0.000080    0.000200    0.000098
   2011.65    0.151431    0.000075    0.427201    0.000054 -34.2959309   0.0000259   -0.000076    0.000075    0.000276    0.000090
   2011.70    0.178144    0.000073    0.405746    0.000053 -34.3040521   0.0000127   -0.000009    0.000069    0.000236    0.000084
   2011.75    0.181741    0.000073    0.376136    0.000055 -34.3211431   0.0000167    0.000097    0.000074    0.000205    0.000093
   2011.80    0.186463    0.000074    0.347472    0.000055 -34.3419947   0.0000267    0.000156    0.000040    0.000157    0.000042
   2011.85    0.185627    0.000075    0.317438    0.000055 -34.3611249   0.0000843    0.000191    0.000628    0.000165    0.000886
   2011.90    0.168457    0.000074    0.292046    0.000056 -34.3809716   0.0000206    0.000284    0.000048    0.000094    0.000054
   2011.95    0.149715    0.000073    0.276348    0.000055 -34.3982500   0.0000189    0.000284    0.000078    0.000117    0.000099
   2012.00    0.119249    0.000072    0.263262    0.000053 -34.4179472   0.0000150    0.000398    0.000070   -0.000079    0.000076
   2012.05    0.086351    0.000073    0.254890    0.000053 -34.4381438   0.0000188    0.000311    0.000071   -0.000297    0.000067
   2012.10    0.047531    0.000074    0.255349    0.000053 -34.4544800   0.0000160    0.000308    0.000062   -0.000247    0.000060
   2012.15    0.023728    0.000074    0.268970    0.000052 -34.4696351   0.0000264    0.000210    0.000219   -0.000371    0.000188
   2012.20    0.007286    0.000071    0.288732    0.000052 -34.4851129   0.0000281    0.000088    0.000188   -0.000273    0.000143
   2012.25   -0.011164    0.000073    0.313294    0.000053 -34.5104657   0.0000201    0.000221    0.000083   -0.000261    0.000081
   2012.30   -0.003801    0.000074    0.350654    0.000053 -34.5333149   0.0000180    0.000070    0.000070   -0.000296    0.000069
   2012.35    0.015509    0.000072    0.378798    0.000053 -34.5530380   0.0000140   -0.000111    0.000070   -0.000374    0.000068
   2012.40    0.039084    0.000072    0.392747    0.000054 -34.5692286   0.0000200   -0.000126    0.000071   -0.000287    0.000070
   2012.45    0.064065    0.000073    0.403471    0.000053 -34.5825804   0.0000228   -0.000238    0.000071   -0.000293    0.000069
   2012.50    0.095058    0.000072    0.408811    0.000054 -34.5864025   0.0000120   -0.000262    0.000069   -0.000282    0.000067
   2012.55    0.127768    0.000073    0.405733    0.000054 -34.5871584   0.0000170   -0.000249    0.000068   -0.000139    0.000067
   2012.60    0.152614    0.000074    0.396410    0.000053 -34.5919150   0.0000271   -0.000306    0.000067   -0.000046    0.000066
   2012.65    0.174344    0.000075    0.380663    0.000053 -34.5969215   0.0000177   -0.000265    0.000069   -0.000035    0.000067
   2012.70    0.176830    0.000073    0.356830    0.000053 -34.6079281   0.0000184   -0.000180    0.000070    0.000047    0.000067
   2012.75    0.170670    0.000074    0.334931    0.000053 -34.6249637   0.0000189   -0.000144    0.000070    0.000173    0.000069
   2012.80    0.150628    0.000072    0.316396    0.000052 -34.6430311   0.0000180   -0.000064    0.000073    0.000178    0.000064
   2012.85    0.139003    0.000071    0.308590    0.000052 -34.6616104   0.0000230    0.000032    0.000077    0.000233    0.000146
   2012.90    0.123029    0.000071    0.302017    0.000052 -34.6857267   0.0000200    0.000119    0.000069    0.000218    0.000061
   2012.95    0.104054    0.000071    0.295970    0.000052 -34.7079178   0.0000199    0.000103    0.000069    0.000186    0.000068
   2013.00    0.076706    0.000073    0.289510    0.000054 -34.7233973   0.0000219    0.000293    0.000076    0.000111    0.000077
   2013.05    0.053745    0.000072    0.298933    0.000053 -34.7420548   0.0000240    0.000197    0.000074    0.000038    0.000081
   2013.10    0.039353    0.000073    0.316425    0.000052 -34.7658337   0.0000197    0.000201    0.000087   -0.000126    0.000089
   2013.15    0.030867    0.000072    0.333752    0.000053 -34.7853636   0.0000180    0.000248    0.000087   -0.000135    0.000086
   2013.20    0.039366    0.000072    0.354983    0.000052 -34.8131831   0.0000200    0.000217    0.000086   -0.000090    0.000090
   2013.25    0.051202    0.000074    0.375073    0.000052 -34.8423669   0.0000220    0.000166    0.000067   -0.000153    0.000072
   2013.30    0.058999    0.000071    0.389810    0.000052 -34.8710822   0.0000207    0.000251    0.000093   -0.000266    0.000096
   2013.35    0.079487    0.000073    0.400017    0.000054 -34.8975895   0.0000170    0.000086    0.000083   -0.000186    0.000097
   2013.40    0.102362    0.000073    0.407078    0.000054 -34.9204454   0.0000331    0.000037    0.000238   -0.000379    0.000250
   2013.45    0.122724    0.000073    0.400320    0.000055 -34.9320711   0.0000184   -0.000034    0.000087   -0.000279    0.000096
   2013.50    0.144364    0.000074    0.389963    0.000055 -34.9410262   0.0000217   -0.000096    0.000081   -0.000267    0.000083
   2013.55    0.163757    0.000075    0.373228    0.000055 -34.9445844   0.0000230   -0.000109    0.000086   -0.000223    0.000096
   2013.60    0.173256    0.000075    0.354525    0.000054 -34.9504178   0.0000216   -0.000219    0.000084   -0.000094    0.000090
   2013.65    0.169670    0.000074    0.333022    0.000055 -34.9583716   0.0000279   -0.000191    0.000083   -0.000131    0.000086
   2013.70    0.159637    0.000075    0.310481    0.000055 -34.9707547   0.0000220   -0.000294    0.000087    0.000060    0.000091
   2013.75    0.134028    0.000076    0.293994    0.000054 -34.9886876   0.0000220   -0.000199    0.000103    0.000097    0.000108
   2013.80    0.105002    0.000074    0.282905    0.000054 -35.0096915   0.0000213   -0.000152    0.000077    0.000228    0.000082
   2013.85    0.080937    0.000074    0.285268    0.000055 -35.0323751   0.0000433   -0.000186    0.000081    0.000207    0.000093
   2013.90    0.060108    0.000074    0.290371    0.000054 -35.0546537   0.0000090   -0.000076    0.000107    0.000310    0.000113
   2013.95    0.054516    0.000075    0.305734    0.000056 -35.0757189   0.0000131   -0.000020    0.000063    0.000200    0.000068
   2014.00    0.038840    0.000074    0.317819    0.000055 -35.0964761   0.0000191    0.000053    0.000101    0.000145    0.000103
   2014.05    0.026219    0.000072    0.335454    0.000052 -35.1153856   0.0000197    0.000118    0.000081    0.000167    0.000081
   2014.10    0.023930    0.000072    0.354409    0.000053 -35.1340693   0.0000141    0.000158    0.000080    0.000139    0.000080
   2014.15    0.019856    0.000072    0.381450    0.000053 -35.1549196   0.0000220    0.000213    0.000153    0.000038    0.000147
   2014.20    0.022008    0.000075    0.401536    0.000053 -35.1808930   0.0000250    0.000277    0.000111    0.000038    0.000113
   2014.25    0.042923    0.000073    0.421448    0.000051 -35.2048455   0.0000190    0.000314    0.000098    0.000065    0.000099
   2014.30    0.061848    0.000070    0.436636    0.000052 -35.2303685   0.0000280    0.000226    0.000095   -0.000064    0.000102
   2014.35    0.089651    0.000069    0.446192    0.000051 -35.2570406   0.0000147    0.000240    0.000075   -0.000125    0.000076
   2014.40    0.118316    0.000070    0.446209    0.000051 -35.2780336   0.0000195    0.000199    0.000084   -0.000183    0.000086
   2014.45    0.150386    0.000069    0.432750    0.000051 -35.2912819   0.0000222    0.000147    0.000097   -0.000208    0.000095
   2014.50    0.172401    0.000069    0.414541    0.000051 -35.3030015   0.0000110    0.000113    0.000084   -0.000356    0.000087
   2014.55    0.186674    0.000071    0.393678    0.000051 -35.3108791   0.0000100    0.000115    0.000088   -0.000277    0.000089
   2014.60    0.201926    0.000071    0.372556    0.000052 -35.3173076   0.0000120    0.000019    0.000120   -0.000341    0.000115
   2014.65    0.210119    0.000070    0.347669    0.000052 -35.3245092   0.0000130    0.000010    0.000109   -0.000247    0.000110
   2014.70    0.204759    0.000072    0.316043    0.000051 -35.3363814   0.0000110   -0.000165    0.000102   -0.000396    0.000113
   2014.75    0.188149    0.000072    0.288389    0.000052 -35.3525950   0.0000200   -0.000092    0.000098   -0.000209    0.000096
   2014.80    0.155253    0.000070    0.265609    0.000052 -35.3728906   0.0000246   -0.000198    0.000085   -0.000166    0.000090
   2014.85    0.121900    0.000071    0.252447    0.000051 -35.3950710   0.0000218   -0.000178    0.000151   -0.000098    0.000157
   2014.90    0.089464    0.000071    0.254558    0.000052 -35.4161013   0.0000149   -0.000165    0.000120   -0.000024    0.000124
   2014.95    0.056486    0.000071    0.267632    0.000052 -35.4377504   0.0000139   -0.000178    0.000106    0.000010    0.000108
   2015.00    0.031455    0.000071    0.280235    0.000053 -35.4581702   0.0000433   -0.000172    0.000174    0.000093    0.000170
   2015.05    0.010918    0.000070    0.295193    0.000053 -35.4776082   0.0000192   -0.000137    0.000086    0.000037    0.000091
   2015.10    0.002457    0.000069    0.321842    0.000053 -35.4985548   0.0000200   -0.000065    0.000146    0.000128    0.000167
   2015.15    0.003247    0.000071    0.349174    0.000053 -35.5216869   0.0000174   -0.000008    0.000095    0.000186    0.000100
   2015.20    0.003533    0.000070    0.374551    0.000051 -35.5459448   0.0000120    0.000052    0.000083    0.000169    0.000084
   2015.25    0.015569    0.000069    0.398661    0.000052 -35.5760786   0.0000190    0.000123    0.000081    0.000199    0.000085
   2015.30    0.027649    0.000069    0.420070    0.000052 -35.6025035   0.0000110    0.000191    0.000080    0.000175    0.000086
   2015.35    0.046921    0.000070    0.441028    0.000052 -35.6268882   0.0000140    0.000218    0.000099    0.000093    0.000105
   2015.40    0.080804    0.000068    0.452983    0.000052 -35.6512973   0.0000130    0.000181    0.000082    0.000072    0.000088
   2015.45    0.108233    0.000069    0.455042    0.000053 -35.6656559   0.0000220    0.000215    0.000132   -0.000032    0.000142
   2015.50    0.144757    0.000068    0.447415    0.000051 -35.6783107   0.0000320    0.000174    0.000252   -0.000096    0.000263
   2015.55    0.178502    0.000068    0.432076    0.000053 -35.6925705   0.0000105    0.000175    0.000067   -0.000155    0.000074
   2015.60    0.207977    0.000069    0.409792    0.000054 -35.7043025   0.0000173    0.000090    0.000081   -0.000173    0.000086
   2015.65    0.224577    0.000071    0.379406    0.000053 -35.7209476   0.0000120    0.000123    0.000080   -0.000188    0.000086
   2015.70    0.225185    0.000070    0.350436    0.000052 -35.7437048   0.0000158    0.000059    0.000084   -0.000152    0.000088
   2015.75    0.211973    0.000068    0.315365    0.000052 -35.7699129   0.0000136    0.000051    0.000082   -0.000155    0.000084
   2015.80    0.187201    0.000069    0.285245    0.000052 -35.7993095   0.0000250    0.000032    0.000075   -0.000109    0.000079
   2015.85    0.156575    0.000069    0.265606    0.000052 -35.8304167   0.0000260   -0.000034    0.000090   -0.000080    0.000101
   2015.90    0.122061    0.000070    0.254753    0.000053 -35.8584474   0.0000277    0.000017    0.000129   -0.000150    0.000119
   2015.95    0.090898    0.000070    0.250849    0.000054 -35.8881836   0.0000199   -0.000104    0.000072   -0.000098    0.000080
   2016.00    0.052019    0.000070    0.256857    0.000053 -35.9183082   0.0000360   -0.000063    0.000113   -0.000060    0.000098
   2016.05    0.019625    0.000069    0.282672    0.000053 -35.9529652   0.0000240   -0.000102    0.000092   -0.000112    0.000074
   2016.10   -0.008060    0.000069    0.308589    0.000053 -35.9818806   0.0000261   -0.000104    0.000110   -0.000083    0.000091
   2016.15   -0.021261    0.000070    0.343483    0.000051 -36.0110257   0.0000193   -0.000116    0.000100   -0.000073    0.000081
   2016.20   -0.022423    0.000068    0.383172    0.000051 -36.0463461   0.0000199   -0.000050    0.000109    0.000038    0.000087
   2016.25   -0.007501    0.000068    0.421880    0.000051 -36.0839483   0.0000288   -0.000114    0.000120    0.000096    0.000095
   2016.30    0.017593    0.000069    0.455350    0.000051 -36.1172869   0.0000264    0.000039    0.000132    0.000131    0.000106
   2016.35    0.046592    0.000069    0.481281    0.000052 -36.1472291   0.0000290    0.000113    0.000158    0.000111    0.000133
   2016.40    0.079787    0.000068    0.495401    0.000052 -36.1775434   0.0000400    0.000031    0.000218    0.000143    0.000185
   2016.45    0.114658    0.000067    0.495609    0.000051 -36.2003050   0.0000288    0.000123    0.000114    0.000039    0.000094
   2016.50    0.153549    0.000068    0.483372    0.000052 -36.2123393   0.0000240    0.000127    0.000122    0.000008    0.000100
   2016.55    0.193564    0.000068    0.462531    0.000053 -36.2210559   0.0000258    0.000221    0.000117   -0.000048    0.000090
   2016.60    0.219684    0.000069    0.440463    0.000052 -36.2285217   0.0000280    0.000171    0.000145   -0.000019    0.000108
   2016.65    0.231470    0.000070    0.403235    0.000051 -36.2408991   0.0000270    0.000130    0.000119   -0.000102    0.000097
   2016.70    0.236262    0.000067    0.369260    0.000051 -36.2570690   0.0000255    0.000165    0.000119   -0.000083    0.000096
   2016.75    0.232058    0.000068    0.332283    0.000051 -36.2780388   0.0000260    0.000117    0.000112   -0.000079    0.000094
   2016.80    0.209720    0.000068    0.301448    0.000051 -36.3038367   0.0000320    0.000132    0.000207   -0.000068    0.000196
   2016.85    0.179448    0.000067    0.278386    0.000051 -36.3322579   0.0000210    0.000102    0.000094   -0.000165    0.000073
   2016.90    0.141589    0.000068    0.268561    0.000051 -36.3603113   0.0000275    0.000057    0.000113   -0.000094    0.000091
   2016.95    0.115001    0.000069    0.266522    0.000052 -36.3869579   0.0000277   -0.000026    0.000108   -0.000218    0.000085
   2017.00    0.084079    0.000069    0.263962    0.000056 -36.4090170   0.0000248    0.000002    0.000128   -0.000122    0.000111
   2017.05    0.052463    0.000069    0.271093    0.000058 -36.4311208   0.0000186   -0.000092    0.000072   -0.000124    0.000074
   2017.10    0.025503    0.000072    0.288689    0.000058 -36.4521431   0.0000251   -0.000113    0.000075   -0.000172    0.000082
   2017.15    0.005746    0.000069    0.312861    0.000056 -36.4770893   0.0000170   -0.000122    0.000093   -0.000081    0.000100
   2017.20    0.004510    0.000069    0.345266    0.000057 -36.5015703   0.0000198   -0.000197    0.000077   -0.000024    0.000079
   2017.25    0.006220    0.000070    0.377994    0.000057 -36.5292936   0.0000343   -0.000115    0.000073    0.000008    0.000076
   2017.30    0.023759    0.000068    0.410589    0.000056 -36.5588131   0.0000339   -0.000177    0.000108    0.000077    0.000103
   2017.35    0.049991    0.000068    0.440807    0.000057 -36.5878054   0.0000229   -0.000127    0.000062    0.000168    0.000064
   2017.40    0.085525    0.000067    0.456073    0.000056 -36.6119581   0.0000188   -0.000112    0.000073    0.000176    0.000077
   2017.45    0.115793    0.000066    0.457280    0.000056 -36.6310207   0.0000189   -0.000048    0.000069    0.000182    0.000079
   2017.50    0.159150    0.000067    0.449590    0.000057 -36.6398833   0.0000491   -0.000027    0.000288    0.000190    0.000317
   2017.55    0.197579    0.000067    0.430198    0.000056 -36.6474480   0.0000170    0.000039    0.000056    0.000185    0.000060
   2017.60    0.218058    0.000068    0.400462    0.000056 -36.6551503   0.0000148    0.000086    0.000072    0.000176    0.000076
   2017.65    0.232537    0.000066    0.368754    0.000056 -36.6614468   0.0000350    0.000137    0.000097    0.000211    0.000113
   2017.70    0.238743    0.000068    0.337812    0.000057 -36.6706605   0.0000229    0.000182    0.000077    0.000144    0.000081
   2017.75    0.224111    0.000069    0.303742    0.000056 -36.6856907   0.0000280    0.000244    0.000086    0.000177    0.000084
   2017.80    0.200700    0.000067    0.273361    0.000055 -36.7025210   0.0000200    0.000255    0.000072    0.000125    0.000078
   2017.85    0.172954    0.000067    0.251578    0.000056 -36.7242398   0.0000316    0.000318    0.000167    0.000077    0.000191
   2017.90    0.138353    0.000068    0.238046    0.000057 -36.7453464   0.0000161    0.000276    0.000051   -0.000051    0.000052
   2017.95    0.094220    0.000068    0.235918    0.000058 -36.7662517   0.0000122    0.000329    0.000056   -0.000114    0.000060
   2018.00    0.059854    0.000068    0.246508    0.000054 -36.7831526   0.0000360    0.000264    0.000125   -0.000154    0.000118
   2018.05    0.034177    0.000071    0.266974    0.000050 -36.7932402   0.0000220    0.000206    0.000061   -0.000206    0.000064
   2018.10    0.008361    0.000072    0.296313    0.000051 -36.8097839   0.0000210    0.000118    0.000088   -0.000281    0.000094
   2018.15    0.001069    0.000072    0.331582    0.000051 -36.8296419   0.0000150    0.000106    0.000063   -0.000259    0.000064
   2018.20    0.012831    0.000072    0.368612    0.000051 -36.8468693   0.0000160   -0.000001    0.000085   -0.000230    0.000083
